name	region	color
ANN0930	13b	#984EA3
ANN0931	13b	#984EA3
ANN0932	13b	#984EA3
ANN0933	13b	#984EA3
ANN0934	13b	#984EA3
ANN0935	13b	#984EA3
ANN0936	13b	#984EA3
ANN0937	13b	#984EA3
ANN0938	13b	#984EA3
ANN0939	13b	#984EA3
ANN0940	13b	#984EA3
ANN0941	13b	#984EA3
ANN0942	13b	#984EA3
ANN0943	13b	#984EA3
ANN0944	13b	#984EA3
ANN0945	13b	#984EA3
ANN0946	13b	#984EA3
ANN0947	13b	#984EA3
ANN0948	13b	#984EA3
ANN0949	13b	#984EA3
ANN0950	13b	#984EA3
ANN0951	13b	#984EA3
ANN0952	13b	#984EA3
ANN0953	13b	#984EA3
ANN0954	13b	#984EA3
ANN0955	13b	#984EA3
ANN0956	13b	#984EA3
ANN0957	13b	#984EA3
ANN0958	13b	#984EA3
ANN0959	13b	#984EA3
ANN0960	13b	#984EA3
ANN0961	13b	#984EA3
ANN0962	13b	#984EA3
ANN0963	13b	#984EA3
ANN0964	13b	#984EA3
ANN0965	13b	#984EA3
ANN0966	13b	#984EA3
ANN0967	13b	#984EA3
ANN0968	13b	#984EA3
ANN0969	13b	#984EA3
ANN0970	13b	#984EA3
ANN0971	13b	#FF7F00
ANN0972	13b	#FF7F00
ANN0973	13b	#FF7F00
ANN0974	13b	#FF7F00
ANN0975	13b	#984EA3
ANN0976	13b	#984EA3
ANN0977	13b	#984EA3
ANN0978	13b	#FF7F00
ANN0979	13b	#FFFF33
ANN0980	13b	#FFFF33
ANN0981	13b	#FF7F00
ANN0982	13b	#FF7F00
ANN0983	13b	#FF7F00
ANN0984	13b	#FF7F00
ANN0985	13b	#FF7F00
ANN0986	13b	#984EA3
ANN0987	13b	#984EA3
ANN0988	13b	#FFFF33
ANN0989	13b	#984EA3
ANN0990	13b	#FF7F00
ANN0991	13b	#984EA3
ANN0992	13b	#984EA3
ANN0993	13b	#984EA3
ANN0994	13b	#984EA3
ANN0995	13b	#984EA3
ANN0996	13b	#FF7F00
ANN0997	13b	#FF7F00
ANN0998	13b	#984EA3
ANN0999	13b	#984EA3
ANN1000	13b	#984EA3
ANN1001	13b	#984EA3
ANN1002	13b	#984EA3
ANN1003	13b	#984EA3
ANN1004	13b	#984EA3
ANN1005	13b	#984EA3
ANN1006	13b	#984EA3
ANN1007	13b	#984EA3
ANN1008	13b	#984EA3
ANN1009	13b	#984EA3
ANN1010	13b	#984EA3
ANN1011	13b	#984EA3
ANN1012	13b	#984EA3
ANN1013	13b	#984EA3
ANN1014	13b	#984EA3
ANN1015	13b	#984EA3
ANN1016	13b	#FF7F00
ANN1017	13b	#984EA3
ANN1018	13b	#984EA3
ANN1019	13b	#984EA3
ANN1020	13b	#984EA3
ANN1021	13b	#984EA3
ANN1022	13b	#984EA3
ANN1023	13b	#984EA3
ANN1024	13b	#984EA3
ANN1025	13b	#984EA3
ANN1026	13b	#984EA3
ANN1027	13b	#984EA3
ANN1028	13b	#984EA3
ANN1029	13b	#984EA3
ANN1030	13b	#984EA3
ANN1031	13b	#984EA3
ANN1032	13b	#984EA3
ANN1033	13b	#984EA3
ANN1034	13b	#984EA3
ANN1035	13b	#984EA3
ANN1036	13b	#984EA3
ANN1037	13b	#984EA3
ANN1038	13b	#984EA3
ANN1039	13b	#984EA3
ANN1040	13b	#984EA3
ANN1041	13b	#984EA3
ANN1042	13b	#984EA3
ANN1043	13b	#984EA3
ANN1044	13b	#984EA3
ANN1045	13b	#984EA3
ANN1046	13b	#984EA3
ANN1047	13b	#984EA3
ANN1048	13b	#984EA3
ANN1049	13b	#984EA3
ANN1050	13b	#984EA3
ANN1051	13b	#984EA3
ANN1052	13b	#984EA3
ANN1053	13b	#984EA3
ANN1054	13b	#984EA3
ANN1055	13b	#984EA3
ANN1056	13b	#984EA3
ANN1057	13b	#984EA3
ANN1058	13b	#984EA3
ANN1059	13b	#984EA3
ANN1060	13b	#984EA3
ANN1061	13b	#984EA3
ANN1062	13b	#984EA3
ANN1063	13b	#984EA3
ANN1064	13b	#984EA3
ANN1065	13b	#984EA3
ANN1066	13b	#984EA3
ANN1067	13b	#984EA3
ANN1068	13b	#984EA3
ANN1069	13b	#984EA3
ANN1070	13b	#984EA3
ANN1071	13b	#984EA3
ANN1072	13b	#984EA3
ANN1073	13b	#984EA3
ANN1074	13b	#984EA3
ANN1075	13b	#984EA3
ANN1076	13b	#984EA3
ANN1077	13b	#984EA3
ANN1078	13b	#984EA3
ANN1079	13b	#984EA3
ANN1080	13b	#984EA3
ANN1081	13b	#984EA3
ANN1082	13b	#984EA3
ANN1083	13b	#984EA3
ANN1084	13b	#984EA3
ANN1085	13b	#984EA3
ANN1086	13b	#984EA3
ANN1087	13b	#984EA3
ANN1088	13b	#984EA3
ANN1089	13b	#984EA3
ANN1090	13b	#984EA3
ANN1091	13b	#984EA3
ANN1092	13b	#984EA3
ANN1093	13b	#984EA3
ANN1094	13b	#984EA3
ANN1095	13b	#984EA3
ANN1096	13b	#984EA3
ANN1097	13b	#984EA3
ANN1098	13b	#984EA3
ANN1099	13b	#984EA3
ANN1100	13b	#984EA3
ANN1101	13b	#984EA3
ANN1102	13b	#984EA3
ANN1103	13b	#984EA3
ANN1104	13b	#984EA3
ANN1105	13b	#984EA3
ANN1106	13b	#984EA3
ANN1107	13b	#984EA3
ANN1108	13b	#984EA3
ANN1109	13b	#984EA3
ANN1110	13b	#984EA3
ANN1111	13b	#984EA3
ANN1112	13b	#984EA3
ANN1113	13b	#984EA3
ANN1114	13b	#984EA3
ANN1115	13b	#984EA3
ANN1116	13b	#984EA3
ANN1117	13b	#984EA3
ANN1118	13b	#984EA3
ANN1119	13b	#984EA3
ANN1120	13b	#984EA3
ANN1121	13b	#984EA3
ANN1122	13b	#984EA3
ANN1123	13b	#984EA3
ANN1124	13b	#984EA3
ANN1125	13b	#984EA3
ANN1126	13b	#984EA3
ANN1127	13b	#984EA3
ANN1128	13b	#984EA3
ANN1129	13b	#984EA3
ANN1130	13b	#984EA3
ANN1131	13b	#984EA3
ANN1132	13b	#984EA3
ANN1133	13b	#984EA3
ANN1134	13b	#984EA3
ANN1135	13b	#984EA3
ANN1136	13b	#984EA3
ANN1137	13b	#984EA3
ANN1138	13b	#984EA3
ANN1139	13b	#984EA3
ANN1140	13b	#984EA3
ANN1141	13b	#984EA3
ANN1142	13b	#984EA3
ANN1143	13b	#984EA3
ANN1144	13b	#984EA3
ANN1145	13b	#984EA3
ANN1146	13b	#984EA3
ANN1147	13b	#984EA3
ANN1148	13b	#984EA3
ANN1149	13b	#984EA3
ANN1150	13b	#984EA3
ANN1151	13b	#984EA3
ANN1152	13b	#FF7F00
ANN1153	13b	#FFFF33
ANN1154	13b	#FF7F00
ANN1155	13b	#FF7F00
ANN1156	13b	#FFFF33
ANN1157	13b	#984EA3
ANN1158	13b	#FF7F00
ANN1159	13b	#FF7F00
ANN1160	13b	#984EA3
ANN1161	13b	#984EA3
ANN1162	13b	#FF7F00
ANN1163	13b	#984EA3
ANN1164	13b	#984EA3
ANN1165	13b	#FF7F00
ANN1166	13b	#FF7F00
ANN1167	13b	#FF7F00
ANN1168	13b	#984EA3
ANN1169	13b	#984EA3
ANN1170	13b	#984EA3
ANN1171	13b	#984EA3
ANN1172	13b	#984EA3
ANN1173	13b	#984EA3
ANN1174	13b	#984EA3
ANN1175	13b	#FFFF33
ANN1176	13b	#984EA3
ANN1177	13b	#984EA3
ANN1178	13b	#FF7F00
ANN1179	13b	#984EA3
ANN1180	13b	#FF7F00
ANN1181	13b	#984EA3
ANN1182	13b	#984EA3
ANN1183	13b	#FF7F00
ANN1184	13b	#FF7F00
ANN1185	13b	#FF7F00
ANN1186	13b	#FF7F00
ANN1187	13b	#984EA3
ANN1188	13b	#FF7F00
ANN1189	13b	#984EA3
ANN1190	13b	#984EA3
ANN1191	13b	#984EA3
ANN1192	13b	#FFFF33
ANN1193	13b	#FF7F00
ANN1194	13b	#984EA3
ANN1195	13b	#FF7F00
ANN1196	13b	#984EA3
ANN1197	13b	#984EA3
ANN1198	13b	#FF7F00
ANN1199	13b	#FFFF33
ANN1200	13b	#FF7F00
ANN1201	13b	#FF7F00
ANN1202	13b	#984EA3
ANN1203	13b	#984EA3
ANN1204	13b	#984EA3
ANN1205	13b	#984EA3
ANN1206	13b	#FF7F00
ANN1207	13b	#FF7F00
ANN1208	13b	#984EA3
ANN1209	13b	#984EA3
ANN1210	13b	#984EA3
ANN1211	13b	#FFFF33
ANN1212	13b	#FFFF33
ANN1213	13b	#FF7F00
ANN1214	13b	#FFFF33
ANN1215	13b	#FFFF33
ANN1216	13b	#FFFF33
ANN1217	13b	#FFFF33
ANN1218	13b	#FFFF33
ANN1219	13b	#FF7F00
ANN1220	13b	#FFFF33
ANN1221	13b	#FFFF33
ANN1222	13b	#FFFF33
ANN1223	13b	#FF7F00
ANN1224	13b	#FFFF33
ANN1225	13b	#FFFF33
ANN1226	13b	#FF7F00
ANN1227	13b	#FFFF33
ANN1228	13b	#FF7F00
ANN1229	13b	#FFFF33
ANN1230	13b	#FF7F00
ANN1231	13b	#FFFF33
ANN1232	13b	#FF7F00
ANN1233	13b	#FFFF33
ANN1234	13b	#FFFF33
ANN1235	13b	#FFFF33
ANN1236	13b	#FFFF33
ANN1237	13b	#FF7F00
ANN1238	13b	#FFFF33
ANN1239	13b	#FF7F00
ANN1240	13b	#FF7F00
ANN1241	13b	#FF7F00
ANN1242	13b	#FF7F00
ANN1243	13b	#FFFF33
ANN1244	13b	#FF7F00
ANN1245	13b	#FF7F00
ANN1246	13b	#984EA3
ANN1247	13b	#FFFF33
ANN1248	13b	#FF7F00
ANN1249	13b	#FFFF33
ANN1250	13b	#984EA3
ANN1251	13b	#984EA3
ANN1252	13b	#984EA3
ANN1253	13b	#984EA3
ANN1254	13b	#984EA3
ANN1255	13b	#984EA3
ANN1256	13b	#984EA3
ANN1257	13b	#984EA3
ANN1258	13b	#984EA3
ANN1259	13b	#984EA3
ANN1260	13b	#984EA3
ANN1261	13b	#984EA3
ANN1262	13b	#984EA3
ANN1263	13b	#984EA3
ANN1264	13b	#984EA3
ANN1265	13b	#984EA3
ANN1266	13b	#984EA3
ANN1267	13b	#984EA3
ANN1268	13b	#984EA3
ANN1269	13b	#984EA3
ANN1270	13b	#984EA3
ANN1271	13b	#984EA3
ANN1272	13b	#984EA3
ANN1273	13b	#984EA3
ANN1274	13b	#984EA3
ANN1275	13b	#984EA3
ANN1276	13b	#984EA3
ANN1277	13b	#984EA3
ANN1278	13b	#984EA3
ANN1279	13b	#984EA3
ANN1280	13b	#984EA3
ANN1281	13b	#984EA3
ANN1282	13b	#984EA3
ANN1283	13b	#984EA3
ANN1284	13b	#984EA3
ANN1285	13b	#984EA3
ANN1286	13b	#984EA3
ANN1287	13b	#984EA3
ANN1288	13b	#984EA3
ANN1289	13b	#984EA3
ANN1290	13b	#984EA3
ANN1291	13b	#984EA3
ANN1292	13b	#984EA3
ANN1293	13b	#984EA3
ANN1294	13b	#984EA3
ANN1295	13b	#984EA3
ANN1296	13b	#984EA3
ANN1297	13b	#984EA3
ANN1298	13b	#984EA3
ANN1299	13b	#984EA3
ANN1300	13b	#984EA3
ANN1301	13b	#984EA3
ANN1302	13b	#984EA3
ANN1303	13b	#984EA3
ANN1304	13b	#984EA3
ANN1305	13b	#984EA3
ANN1306	13b	#984EA3
ANN1307	13b	#984EA3
ANN1308	13b	#984EA3
ANN1309	13b	#984EA3
ANN1310	13b	#984EA3
ANN1311	13b	#FF7F00
ANN1312	13b	#FFFF33
ANN1313	13b	#FF7F00
ANN1314	13b	#984EA3
ANN1315	13b	#984EA3
ANN1316	13b	#984EA3
ANN1317	13b	#FF7F00
ANN1318	13b	#984EA3
ANN1319	13b	#984EA3
ANN1320	13b	#FF7F00
ANN1321	13b	#984EA3
ANN1322	13b	#984EA3
ANN1323	13b	#FF7F00
ANN1324	13b	#FF7F00
ANN1325	13b	#984EA3
ANN1326	13b	#984EA3
ANN1327	13b	#FF7F00
ANN1328	13b	#984EA3
ANN1329	13b	#984EA3
ANN1330	13b	#FF7F00
ANN1331	13b	#FF7F00
ANN1332	13b	#984EA3
ANN1333	13b	#FFFF33
ANN1334	13b	#FFFF33
ANN1335	13b	#984EA3
ANN1336	13b	#FFFF33
ANN1337	13b	#FFFF33
ANN1338	13b	#FF7F00
ANN1339	13b	#FFFF33
ANN1340	13b	#FF7F00
ANN1341	13b	#FF7F00
ANN1342	13b	#FF7F00
ANN1343	13b	#984EA3
ANN1344	13b	#FFFF33
ANN1345	13b	#FF7F00
ANN1346	13b	#984EA3
ANN1347	13b	#FF7F00
ANN1348	13b	#984EA3
ANN1349	13b	#984EA3
ANN1350	13b	#FF7F00
ANN1351	13b	#FFFF33
ANN1352	13b	#FF7F00
ANN1353	13b	#FF7F00
ANN1354	13b	#FFFF33
ANN1355	13b	#FF7F00
ANN1356	13b	#FF7F00
ANN1357	13b	#FF7F00
ANN1358	13b	#FFFF33
ANN1359	13b	#FF7F00
ANN1360	13b	#FF7F00
ANN1361	13b	#984EA3
ANN1362	13b	#FF7F00
ANN1363	13b	#984EA3
ANN1364	13b	#984EA3
ANN1365	13b	#FF7F00
ANN1366	13b	#FF7F00
ANN1367	13b	#FF7F00
ANN1368	13b	#FFFF33
ANN1369	13b	#984EA3
ANN1370	13b	#FF7F00
ANN1371	13b	#984EA3
ANN1372	13b	#FF7F00
ANN1373	13b	#FF7F00
ANN1374	13b	#FF7F00
ANN1375	13b	#FF7F00
ANN1376	13b	#FF7F00
ANN1377	13b	#FF7F00
ANN1378	13b	#FF7F00
ANN1379	13b	#FF7F00
ANN1380	13b	#FFFF33
ANN1381	13b	#984EA3
ANN1382	13b	#FF7F00
ANN1383	13b	#984EA3
ANN1384	13b	#FF7F00
ANN1385	13b	#FF7F00
ANN1386	13b	#FFFF33
ANN1387	13b	#FF7F00
ANN1388	13b	#984EA3
ANN1389	13b	#984EA3
ANN1390	13b	#FF7F00
ANN1391	13b	#FF7F00
ANN1392	13b	#984EA3
ANN1393	13b	#984EA3
ANN1394	13b	#FF7F00
ANN1395	13b	#FFFF33
ANN1396	13b	#984EA3
ANN1397	13b	#984EA3
ANN1398	13b	#984EA3
ANN1399	13b	#FF7F00
ANN1400	13b	#984EA3
ANN1401	13b	#FF7F00
ANN1402	13b	#984EA3
ANN1403	13b	#FF7F00
ANN1404	13b	#FF7F00
ANN1405	13b	#FF7F00
ANN1406	13b	#FF7F00
ANN1407	13b	#FFFF33
ANN1408	13b	#FFFF33
ANN1409	13b	#FF7F00
ANN1410	13b	#FF7F00
ANN1419	13b	#984EA3
ANN1420	13b	#984EA3
ANN1439	13b	#984EA3
ANN1501	13b	#984EA3
ED10_SD2W30-3_360	13b	#984EA3
ED12_SK1W15-3_300	13b	#984EA3
ED13_IA1W1-6_308	13b	#984EA3
ED15_IA2W17-1_333	13b	#984EA3
ED16_KS1W9-3_342	13b	#984EA3
ED18_ND1W27-2_288	13b	#984EA3
ED20_SD1W11-7_237	13b	#984EA3
ED2_KS2W24-7_43	13b	#FF7F00
ED7_MB1W16-2_283	13b	#984EA3
ED8_MO1W30-1_114	13b	#984EA3
HT011_IA2W-37	13b	#984EA3
HT013_SD2W-18	13b	#984EA3
HT014_IA2W-16	13b	#984EA3
HT033N_IA2W-38	13b	#984EA3
HT100_SK1W-29	13b	#984EA3
HT103_IA2W-39	13b	#984EA3
HT104_KS2W-15R	13b	#984EA3
HT118_SD2W-19	13b	#984EA3
HT124_SK1W-36	13b	#984EA3
HT125_MB1W-20	13b	#984EA3
HT140_MO1W-2R	13b	#984EA3
HT141_MO1W-11	13b	#984EA3
HT142_MO1W-15	13b	#984EA3
HT146_SD2W-5	13b	#984EA3
HT149_IA2W-29	13b	#984EA3
HT164_MO1W-3	13b	#984EA3
HT165_MO1W-16	13b	#984EA3
HT170_SD2W-14	13b	#FF7F00
HT172_SK1W-Q	13b	#984EA3
HT194_SD2W-15	13b	#FF7F00
HT196_SK1W-1	13b	#984EA3
HT211_MO1W-39	13b	#984EA3
HT213_ND1W-20	13b	#984EA3
HT217_SD2W-21	13b	#984EA3
HT218_SD2W-30	13b	#984EA3
HT219_SD2W-38	13b	#984EA3
HT220_SK1W-15	13b	#984EA3
HT227_KS2W-9	13b	#984EA3
HT228_KS2W-12	13b	#FF7F00
HT231_MB1W-8	13b	#984EA3
HT232_MB1W-11	13b	#984EA3
HT233_MB1W-14	13b	#984EA3
HT234_MB1W-39	13b	#984EA3
HT236_MO1W-2	13b	#984EA3
HT237_MO1W-38	13b	#984EA3
HT242_SK1W-25	13b	#984EA3
HT247_IA1W-33	13b	#984EA3
HT24_IA2W-14	13b	#984EA3
HT254_KS1W-27	13b	#984EA3
HT255_KS1W-29	13b	#FF7F00
HT259_KS2E-6	13b	#FF7F00
HT269_IA1W-5	13b	#984EA3
HT270_IA1W_11R	13b	#984EA3
HT271_IA1W-15	13b	#984EA3
HT272_IA1W-39	13b	#984EA3
HT274_KS1W-3	13b	#FF7F00
HT277_KS1W-40	13b	#FF7F00
HT290_SD1W-20	13b	#984EA3
HT300_MB1W16	13b	#984EA3
HT301_MB1W_16B	13b	#984EA3
HT305_ND1W-27	13b	#984EA3
HT308_SD2W-27	13b	#984EA3
HT311_SK1W-29R	13b	#984EA3
HT317_IA1W-4	13b	#984EA3
HT330_ND1W-6	13b	#FF7F00
HT345_KS1W-2	13b	#984EA3
HT352_MO1W-33	13b	#FF7F00
HT360_SD1W-35	13b	#FFFF33
HT365_IA2W-11	13b	#984EA3
HT373_SD1W-4	13b	#FF7F00
HT378_SK1W-22	13b	#984EA3
HT379_SK1W-22R	13b	#984EA3
HT44_ND1W-12	13b	#984EA3
HT45_ND1W-36	13b	#FF7F00
HT51_SD2W-40	13b	#984EA3
HT55_IA2W-17	13b	#984EA3
HT56_IA2W-37	13b	#984EA3
HT5_ND1W-22	13b	#984EA3
HT60_MB1W-30	13b	#984EA3
HT61_MB1W-31	13b	#984EA3
HT68_MO1W-7	13b	#984EA3
HT6_SD1W-21	13b	#984EA3
HT93_ND1W-33	13b	#984EA3
Q017B_KS2W-6_1R	13b	#984EA3
Q021B_IA1W-2	13b	#984EA3
Q036B_KS1W-19	13b	#FF7F00
Q041_KS1W-24	13b	#984EA3
Q042_KS1W-35	13b	#984EA3
Q046_KS2W-24	13b	#984EA3
Q052B-KS2W-15	13b	#984EA3
Q075_IA1W-1	13b	#984EA3
Q076C_SD2W-23	13b	#984EA3
Q076_IA1W-11	13b	#984EA3
Q077_IA1W-21	13b	#984EA3
Q083_KS2W-14	13b	#984EA3
Q084_KS2W-32	13b	#FFFF33
Q086_MB1W-40	13b	#984EA3
Q094_ND1W-38	13b	#984EA3
Q097_SD1W-6	13b	#FF7F00
