name	cluster	mds_coord
ANN1088	3	mds14_pos
ANN1089	3	mds14_pos
ANN1090	3	mds14_pos
ANN1091	3	mds14_pos
ANN1092	3	mds14_pos
ANN1093	2	mds14_pos
ANN1094	3	mds14_pos
ANN1095	2	mds14_pos
ANN1096	3	mds14_pos
ANN1097	2	mds14_pos
ANN1098	2	mds14_pos
ANN1099	3	mds14_pos
ANN1100	3	mds14_pos
ANN1101	3	mds14_pos
ANN1102	3	mds14_pos
ANN1103	3	mds14_pos
ANN1104	3	mds14_pos
ANN1105	3	mds14_pos
ANN1106	2	mds14_pos
ANN1107	3	mds14_pos
ANN1108	3	mds14_pos
ANN1109	3	mds14_pos
ANN1110	3	mds14_pos
ANN1111	3	mds14_pos
ANN1112	3	mds14_pos
ANN1113	3	mds14_pos
ANN1114	3	mds14_pos
ANN1115	3	mds14_pos
ANN1116	3	mds14_pos
ANN1117	3	mds14_pos
ANN1118	3	mds14_pos
ANN1119	3	mds14_pos
ANN1120	3	mds14_pos
ANN1121	3	mds14_pos
ANN1122	3	mds14_pos
ANN1123	3	mds14_pos
ANN1124	3	mds14_pos
ANN1125	3	mds14_pos
ANN1126	3	mds14_pos
ANN1127	3	mds14_pos
ANN1128	3	mds14_pos
ANN1129	3	mds14_pos
ANN1130	2	mds14_pos
ANN1131	3	mds14_pos
ANN1132	3	mds14_pos
ANN1133	3	mds14_pos
ANN1134	3	mds14_pos
ANN1135	3	mds14_pos
ANN1136	3	mds14_pos
ANN1137	3	mds14_pos
ANN1138	2	mds14_pos
ANN1139	3	mds14_pos
ANN1140	3	mds14_pos
ANN1141	3	mds14_pos
ANN1142	3	mds14_pos
ANN1143	3	mds14_pos
ANN1144	2	mds14_pos
ANN1145	3	mds14_pos
ANN1146	2	mds14_pos
ANN1147	3	mds14_pos
ANN1148	3	mds14_pos
ANN1149	3	mds14_pos
ANN1150	3	mds14_pos
ANN1151	2	mds14_pos
ANN1152	3	mds14_pos
ANN1153	3	mds14_pos
ANN1154	2	mds14_pos
ANN1155	3	mds14_pos
ANN1156	3	mds14_pos
ANN1157	3	mds14_pos
ANN1158	3	mds14_pos
ANN1159	3	mds14_pos
ANN1160	3	mds14_pos
ANN1161	3	mds14_pos
ANN1162	3	mds14_pos
ANN1163	2	mds14_pos
ANN1164	3	mds14_pos
ANN1165	3	mds14_pos
ANN1166	3	mds14_pos
ANN1167	3	mds14_pos
ANN1168	2	mds14_pos
ANN1169	1	mds14_pos
ANN1170	3	mds14_pos
ANN1171	2	mds14_pos
ANN1172	3	mds14_pos
ANN1173	3	mds14_pos
ANN1174	2	mds14_pos
ANN1175	3	mds14_pos
ANN1176	2	mds14_pos
ANN1177	2	mds14_pos
ANN1178	3	mds14_pos
ANN1179	2	mds14_pos
ANN1180	2	mds14_pos
ANN1181	2	mds14_pos
ANN1182	2	mds14_pos
ANN1183	3	mds14_pos
ANN1184	1	mds14_pos
ANN1185	3	mds14_pos
ANN1186	2	mds14_pos
ANN1187	2	mds14_pos
ANN1188	3	mds14_pos
ANN1189	1	mds14_pos
ANN1190	2	mds14_pos
ANN1191	1	mds14_pos
ANN1192	1	mds14_pos
ANN1193	2	mds14_pos
ANN1194	3	mds14_pos
ANN1195	3	mds14_pos
ANN1196	2	mds14_pos
ANN1197	3	mds14_pos
ANN1198	3	mds14_pos
ANN1199	3	mds14_pos
ANN1200	2	mds14_pos
ANN1201	3	mds14_pos
ANN1202	3	mds14_pos
ANN1203	3	mds14_pos
ANN1204	3	mds14_pos
ANN1205	3	mds14_pos
ANN1206	2	mds14_pos
ANN1207	3	mds14_pos
ANN1208	2	mds14_pos
ANN1209	3	mds14_pos
ANN1210	2	mds14_pos
ANN1211	1	mds14_pos
ANN1212	2	mds14_pos
ANN1213	2	mds14_pos
ANN1214	1	mds14_pos
ANN1215	3	mds14_pos
ANN1216	2	mds14_pos
ANN1217	1	mds14_pos
ANN1218	2	mds14_pos
ANN1219	1	mds14_pos
ANN1220	1	mds14_pos
ANN1221	1	mds14_pos
ANN1222	2	mds14_pos
ANN1223	2	mds14_pos
ANN1224	3	mds14_pos
ANN1225	1	mds14_pos
ANN1226	1	mds14_pos
ANN1227	2	mds14_pos
ANN1228	1	mds14_pos
ANN1229	1	mds14_pos
ANN1230	1	mds14_pos
ANN1231	3	mds14_pos
ANN1232	2	mds14_pos
ANN1233	1	mds14_pos
ANN1234	2	mds14_pos
ANN1235	1	mds14_pos
ANN1236	2	mds14_pos
ANN1237	2	mds14_pos
ANN1238	2	mds14_pos
ANN1239	3	mds14_pos
ANN1240	2	mds14_pos
ANN1241	1	mds14_pos
ANN1242	3	mds14_pos
ANN1243	2	mds14_pos
ANN1244	1	mds14_pos
ANN1245	1	mds14_pos
ANN1246	2	mds14_pos
ANN1247	1	mds14_pos
ANN1248	2	mds14_pos
ANN1249	1	mds14_pos
ANN1250	3	mds14_pos
ANN1251	3	mds14_pos
ANN1252	3	mds14_pos
ANN1253	3	mds14_pos
ANN1254	3	mds14_pos
ANN1255	3	mds14_pos
ANN1256	3	mds14_pos
ANN1257	3	mds14_pos
ANN1258	3	mds14_pos
ANN1259	3	mds14_pos
ANN1260	3	mds14_pos
ANN1261	3	mds14_pos
ANN1262	3	mds14_pos
ANN1263	3	mds14_pos
ANN1264	3	mds14_pos
ANN1265	3	mds14_pos
ANN1266	3	mds14_pos
ANN1267	3	mds14_pos
ANN1268	3	mds14_pos
ANN1269	3	mds14_pos
ANN1270	3	mds14_pos
ANN1271	3	mds14_pos
ANN1272	3	mds14_pos
ANN1273	3	mds14_pos
ANN1274	3	mds14_pos
ANN1275	3	mds14_pos
ANN1276	3	mds14_pos
ANN1277	3	mds14_pos
ANN1278	3	mds14_pos
ANN1279	3	mds14_pos
ANN1280	3	mds14_pos
ANN1281	3	mds14_pos
ANN1282	3	mds14_pos
ANN1283	3	mds14_pos
ANN1284	3	mds14_pos
ANN1285	3	mds14_pos
ANN1286	3	mds14_pos
ANN1287	3	mds14_pos
ANN1288	3	mds14_pos
ANN1289	3	mds14_pos
ANN1290	3	mds14_pos
ANN1291	3	mds14_pos
ANN1292	3	mds14_pos
ANN1293	3	mds14_pos
ANN1294	3	mds14_pos
ANN1295	3	mds14_pos
ANN1296	3	mds14_pos
ANN1297	3	mds14_pos
ANN1298	3	mds14_pos
ANN1299	3	mds14_pos
ANN1300	3	mds14_pos
ANN1301	2	mds14_pos
ANN1302	3	mds14_pos
ANN1303	2	mds14_pos
ANN1304	3	mds14_pos
ANN1305	3	mds14_pos
ANN1306	3	mds14_pos
ANN1307	3	mds14_pos
ANN1308	2	mds14_pos
ANN1309	3	mds14_pos
ANN1310	3	mds14_pos
ANN1311	3	mds14_pos
ANN1312	3	mds14_pos
ANN1313	3	mds14_pos
ANN1314	3	mds14_pos
ANN1315	3	mds14_pos
ANN1316	3	mds14_pos
ANN1317	3	mds14_pos
ANN1318	3	mds14_pos
ANN1319	2	mds14_pos
ANN1320	3	mds14_pos
ANN1321	2	mds14_pos
ANN1322	3	mds14_pos
ANN1323	3	mds14_pos
ANN1324	3	mds14_pos
ANN1325	3	mds14_pos
ANN1326	2	mds14_pos
ANN1327	3	mds14_pos
ANN1328	3	mds14_pos
ANN1329	2	mds14_pos
ANN1330	3	mds14_pos
ANN1331	3	mds14_pos
ANN1332	2	mds14_pos
ANN1333	2	mds14_pos
ANN1334	2	mds14_pos
ANN1335	3	mds14_pos
ANN1336	3	mds14_pos
ANN1337	2	mds14_pos
ANN1338	2	mds14_pos
ANN1339	3	mds14_pos
ANN1340	2	mds14_pos
ANN1341	2	mds14_pos
ANN1342	2	mds14_pos
ANN1343	3	mds14_pos
ANN1344	3	mds14_pos
ANN1345	1	mds14_pos
ANN1346	3	mds14_pos
ANN1347	1	mds14_pos
ANN1348	2	mds14_pos
ANN1349	2	mds14_pos
ANN1350	2	mds14_pos
ANN1351	3	mds14_pos
ANN1352	3	mds14_pos
ANN1353	3	mds14_pos
ANN1354	3	mds14_pos
ANN1355	3	mds14_pos
ANN1356	3	mds14_pos
ANN1357	3	mds14_pos
ANN1358	3	mds14_pos
ANN1359	3	mds14_pos
ANN1360	3	mds14_pos
ANN1361	2	mds14_pos
ANN1362	2	mds14_pos
ANN1363	2	mds14_pos
ANN1364	3	mds14_pos
ANN1365	2	mds14_pos
ANN1366	2	mds14_pos
ANN1367	2	mds14_pos
ANN1368	2	mds14_pos
ANN1369	3	mds14_pos
ANN1370	3	mds14_pos
ANN1371	2	mds14_pos
ANN1372	3	mds14_pos
ANN1373	3	mds14_pos
ANN1374	1	mds14_pos
ANN1375	2	mds14_pos
ANN1376	3	mds14_pos
ANN1377	3	mds14_pos
ANN1378	2	mds14_pos
ANN1379	3	mds14_pos
ANN1380	3	mds14_pos
ANN1381	3	mds14_pos
ANN1382	2	mds14_pos
ANN1383	3	mds14_pos
ANN1384	3	mds14_pos
ANN1385	2	mds14_pos
ANN1386	3	mds14_pos
ANN1387	3	mds14_pos
ANN1388	3	mds14_pos
ANN1389	2	mds14_pos
ANN1390	3	mds14_pos
ANN1391	2	mds14_pos
ANN1392	2	mds14_pos
ANN1393	3	mds14_pos
ANN1394	1	mds14_pos
ANN1395	1	mds14_pos
ANN1396	3	mds14_pos
ANN1397	2	mds14_pos
ANN1398	2	mds14_pos
ANN1399	2	mds14_pos
ANN1400	3	mds14_pos
ANN1401	2	mds14_pos
ANN1402	2	mds14_pos
ANN1403	3	mds14_pos
ANN1404	3	mds14_pos
ANN1405	3	mds14_pos
ANN1406	2	mds14_pos
ANN1407	2	mds14_pos
ANN1408	3	mds14_pos
ANN1409	1	mds14_pos
ANN1410	3	mds14_pos
ANN1419	2	mds14_pos
ANN1420	3	mds14_pos
ANN1439	3	mds14_pos
ANN1501	2	mds14_pos
ED10_SD2W30-3_360	3	mds14_pos
ED12_SK1W15-3_300	3	mds14_pos
ED13_IA1W1-6_308	2	mds14_pos
ED15_IA2W17-1_333	3	mds14_pos
ED16_KS1W9-3_342	2	mds14_pos
ED18_ND1W27-2_288	3	mds14_pos
ED20_SD1W11-7_237	3	mds14_pos
ED2_KS2W24-7_43	3	mds14_pos
ED7_MB1W16-2_283	3	mds14_pos
ED8_MO1W30-1_114	3	mds14_pos
HT011_IA2W-37	3	mds14_pos
HT013_SD2W-18	3	mds14_pos
HT014_IA2W-16	3	mds14_pos
HT033N_IA2W-38	3	mds14_pos
HT100_SK1W-29	2	mds14_pos
HT103_IA2W-39	3	mds14_pos
HT104_KS2W-15R	3	mds14_pos
HT118_SD2W-19	3	mds14_pos
HT124_SK1W-36	3	mds14_pos
HT125_MB1W-20	3	mds14_pos
HT140_MO1W-2R	2	mds14_pos
HT141_MO1W-11	2	mds14_pos
HT142_MO1W-15	3	mds14_pos
HT146_SD2W-5	2	mds14_pos
HT149_IA2W-29	2	mds14_pos
HT164_MO1W-3	3	mds14_pos
HT165_MO1W-16	2	mds14_pos
HT170_SD2W-14	3	mds14_pos
HT172_SK1W-Q	2	mds14_pos
HT194_SD2W-15	2	mds14_pos
HT196_SK1W-1	3	mds14_pos
HT211_MO1W-39	3	mds14_pos
HT213_ND1W-20	3	mds14_pos
HT217_SD2W-21	3	mds14_pos
HT218_SD2W-30	3	mds14_pos
HT219_SD2W-38	3	mds14_pos
HT220_SK1W-15	3	mds14_pos
HT227_KS2W-9	3	mds14_pos
HT228_KS2W-12	2	mds14_pos
HT231_MB1W-8	3	mds14_pos
HT232_MB1W-11	3	mds14_pos
HT233_MB1W-14	3	mds14_pos
HT234_MB1W-39	3	mds14_pos
HT236_MO1W-2	2	mds14_pos
HT237_MO1W-38	3	mds14_pos
HT242_SK1W-25	3	mds14_pos
HT247_IA1W-33	3	mds14_pos
HT24_IA2W-14	3	mds14_pos
HT254_KS1W-27	3	mds14_pos
HT255_KS1W-29	1	mds14_pos
HT259_KS2E-6	3	mds14_pos
HT269_IA1W-5	2	mds14_pos
HT270_IA1W_11R	3	mds14_pos
HT271_IA1W-15	3	mds14_pos
HT272_IA1W-39	3	mds14_pos
HT274_KS1W-3	3	mds14_pos
HT277_KS1W-40	3	mds14_pos
HT290_SD1W-20	3	mds14_pos
HT300_MB1W16	3	mds14_pos
HT301_MB1W_16B	3	mds14_pos
HT305_ND1W-27	3	mds14_pos
HT308_SD2W-27	3	mds14_pos
HT311_SK1W-29R	3	mds14_pos
HT317_IA1W-4	3	mds14_pos
HT330_ND1W-6	3	mds14_pos
HT345_KS1W-2	2	mds14_pos
HT352_MO1W-33	2	mds14_pos
HT360_SD1W-35	3	mds14_pos
HT365_IA2W-11	3	mds14_pos
HT373_SD1W-4	3	mds14_pos
HT378_SK1W-22	2	mds14_pos
HT379_SK1W-22R	3	mds14_pos
HT44_ND1W-12	3	mds14_pos
HT45_ND1W-36	3	mds14_pos
HT51_SD2W-40	2	mds14_pos
HT55_IA2W-17	2	mds14_pos
HT56_IA2W-37	3	mds14_pos
HT5_ND1W-22	3	mds14_pos
HT60_MB1W-30	3	mds14_pos
HT61_MB1W-31	3	mds14_pos
HT68_MO1W-7	2	mds14_pos
HT6_SD1W-21	3	mds14_pos
HT93_ND1W-33	3	mds14_pos
Q017B_KS2W-6_1R	2	mds14_pos
Q021B_IA1W-2	3	mds14_pos
Q036B_KS1W-19	2	mds14_pos
Q041_KS1W-24	3	mds14_pos
Q042_KS1W-35	3	mds14_pos
Q046_KS2W-24	1	mds14_pos
Q052B-KS2W-15	2	mds14_pos
Q075_IA1W-1	3	mds14_pos
Q076C_SD2W-23	3	mds14_pos
Q076_IA1W-11	2	mds14_pos
Q077_IA1W-21	3	mds14_pos
Q083_KS2W-14	2	mds14_pos
Q084_KS2W-32	2	mds14_pos
Q086_MB1W-40	3	mds14_pos
Q094_ND1W-38	3	mds14_pos
Q097_SD1W-6	3	mds14_pos
Q098_SD1W-14	3	mds14_pos
Q099_SD1W-21B	3	mds14_pos
Q100_SD2W-23R	3	mds14_pos
Q144C_ND1W-31	2	mds14_pos
Q166B_ND1W-25	2	mds14_pos
Q33_IA1W-28	2	mds14_pos
QPA2_KS2W-8	2	mds14_pos
QPB3_IA2W-7	3	mds14_pos
QPC1_SK1W-37	3	mds14_pos
QPC2_IA2W-6	3	mds14_pos
QPD2_KS1W-32	3	mds14_pos
QPE2_KS1W-26	3	mds14_pos
QPF4_KS1W-9	2	mds14_pos
QPG1_SD1W-15	3	mds14_pos
QPG4_KS2W-35	2	mds14_pos
QPH4_SD1W-13	3	mds14_pos
ANN0801	2	mds14_neg
ANN0802	3	mds14_neg
ANN0803	2	mds14_neg
ANN0804	3	mds14_neg
ANN0805	3	mds14_neg
ANN0806	3	mds14_neg
ANN0807	3	mds14_neg
ANN0808	2	mds14_neg
ANN0809	2	mds14_neg
ANN0810	2	mds14_neg
ANN0811	2	mds14_neg
ANN0812	2	mds14_neg
ANN0813	3	mds14_neg
ANN0814	3	mds14_neg
ANN0815	3	mds14_neg
ANN0816	3	mds14_neg
ANN0817	2	mds14_neg
ANN0818	3	mds14_neg
ANN0819	2	mds14_neg
ANN0820	2	mds14_neg
ANN0821	3	mds14_neg
ANN0822	3	mds14_neg
ANN0823	2	mds14_neg
ANN0824	2	mds14_neg
ANN0825	2	mds14_neg
ANN0826	2	mds14_neg
ANN0827	3	mds14_neg
ANN0828	2	mds14_neg
ANN0829	2	mds14_neg
ANN0830	2	mds14_neg
ANN0831-	2	mds14_neg
ANN0832	3	mds14_neg
ANN0833	3	mds14_neg
ANN0834	2	mds14_neg
ANN0835	1	mds14_neg
ANN0836	2	mds14_neg
ANN0837	3	mds14_neg
ANN0838	1	mds14_neg
ANN0839	2	mds14_neg
ANN0840	2	mds14_neg
ANN0841	3	mds14_neg
ANN0842	3	mds14_neg
ANN0843	3	mds14_neg
ANN0844	3	mds14_neg
ANN0845	3	mds14_neg
ANN0846	3	mds14_neg
ANN0847	3	mds14_neg
ANN0848	3	mds14_neg
ANN0849	3	mds14_neg
ANN0850	2	mds14_neg
ANN0851	3	mds14_neg
ANN0852	2	mds14_neg
ANN0853	3	mds14_neg
ANN0854	3	mds14_neg
ANN0855	3	mds14_neg
ANN0856	3	mds14_neg
ANN0857	3	mds14_neg
ANN0858	3	mds14_neg
ANN0859	3	mds14_neg
ANN0860	3	mds14_neg
ANN0861	2	mds14_neg
ANN0862	3	mds14_neg
ANN0863	3	mds14_neg
ANN0864	1	mds14_neg
ANN0865	2	mds14_neg
ANN0866	1	mds14_neg
ANN0867	2	mds14_neg
ANN0868	2	mds14_neg
ANN0869	2	mds14_neg
ANN0870	1	mds14_neg
ANN0871	3	mds14_neg
ANN0872	2	mds14_neg
ANN0873	3	mds14_neg
ANN0874	3	mds14_neg
ANN0875	3	mds14_neg
ANN0876	3	mds14_neg
ANN0877	2	mds14_neg
ANN0878	3	mds14_neg
ANN0879	3	mds14_neg
ANN0880	3	mds14_neg
ANN0881	2	mds14_neg
ANN0882	2	mds14_neg
ANN0883	3	mds14_neg
ANN0884	2	mds14_neg
ANN0885	2	mds14_neg
ANN0886	3	mds14_neg
ANN0887	1	mds14_neg
ANN0888	3	mds14_neg
ANN0889	3	mds14_neg
ANN0890	2	mds14_neg
ANN0891	3	mds14_neg
ANN0892	1	mds14_neg
ANN0893	2	mds14_neg
ANN0894	2	mds14_neg
ANN0895	2	mds14_neg
ANN0896	3	mds14_neg
ANN0897	2	mds14_neg
ANN0898	2	mds14_neg
ANN0899	2	mds14_neg
ANN0900	3	mds14_neg
ANN0901	2	mds14_neg
ANN0902	3	mds14_neg
ANN0903	2	mds14_neg
ANN0904	2	mds14_neg
ANN0905	2	mds14_neg
ANN0906	2	mds14_neg
ANN0907	3	mds14_neg
ANN0908	3	mds14_neg
ANN0909	3	mds14_neg
ANN0910	2	mds14_neg
ANN0911	2	mds14_neg
ANN0912	3	mds14_neg
ANN0913	3	mds14_neg
ANN0914	3	mds14_neg
ANN0915	2	mds14_neg
ANN0916	3	mds14_neg
ANN0917	3	mds14_neg
ANN0918	2	mds14_neg
ANN0919	3	mds14_neg
ANN0920	3	mds14_neg
ANN0921	3	mds14_neg
ANN0922	3	mds14_neg
ANN0923	3	mds14_neg
ANN0924	3	mds14_neg
ANN0925	3	mds14_neg
ANN0926	3	mds14_neg
ANN0927	3	mds14_neg
ANN0928	1	mds14_neg
ANN0929	2	mds14_neg
ANN0930	3	mds14_neg
ANN0931	2	mds14_neg
ANN0932	3	mds14_neg
ANN0933	3	mds14_neg
ANN0934	3	mds14_neg
ANN0935	3	mds14_neg
ANN0936	3	mds14_neg
ANN0937	3	mds14_neg
ANN0938	3	mds14_neg
ANN0939	3	mds14_neg
ANN0940	2	mds14_neg
ANN0941	2	mds14_neg
ANN0942	2	mds14_neg
ANN0943	3	mds14_neg
ANN0944	2	mds14_neg
ANN0945	3	mds14_neg
ANN0946	1	mds14_neg
ANN0947	1	mds14_neg
ANN0948	3	mds14_neg
ANN0949	3	mds14_neg
ANN0950	3	mds14_neg
ANN0951	2	mds14_neg
ANN0952	1	mds14_neg
ANN0953	3	mds14_neg
ANN0954	2	mds14_neg
ANN0955	3	mds14_neg
ANN0956	3	mds14_neg
ANN0957	3	mds14_neg
ANN0958	3	mds14_neg
ANN0959	3	mds14_neg
ANN0960	3	mds14_neg
ANN0961	1	mds14_neg
ANN0962	3	mds14_neg
ANN0963	3	mds14_neg
ANN0964	2	mds14_neg
ANN0965	3	mds14_neg
ANN0966	2	mds14_neg
ANN0967	1	mds14_neg
ANN0968	2	mds14_neg
ANN0969	2	mds14_neg
ANN0970	2	mds14_neg
ANN0971	2	mds14_neg
ANN0972	2	mds14_neg
ANN0973	2	mds14_neg
ANN0974	2	mds14_neg
ANN0975	2	mds14_neg
ANN0976	2	mds14_neg
ANN0977	2	mds14_neg
ANN0978	1	mds14_neg
ANN0979	3	mds14_neg
ANN0980	2	mds14_neg
ANN0981	2	mds14_neg
ANN0982	2	mds14_neg
ANN0983	2	mds14_neg
ANN0984	2	mds14_neg
ANN0985	2	mds14_neg
ANN0986	3	mds14_neg
ANN0987	3	mds14_neg
ANN0988	3	mds14_neg
ANN0989	2	mds14_neg
ANN0990	1	mds14_neg
ANN0991	1	mds14_neg
ANN0992	3	mds14_neg
ANN0993	3	mds14_neg
ANN0994	3	mds14_neg
ANN0995	2	mds14_neg
ANN0996	1	mds14_neg
ANN0997	1	mds14_neg
ANN0998	3	mds14_neg
ANN0999	1	mds14_neg
ANN1000	3	mds14_neg
ANN1001	3	mds14_neg
ANN1002	3	mds14_neg
ANN1003	3	mds14_neg
ANN1004	2	mds14_neg
ANN1005	2	mds14_neg
ANN1006	2	mds14_neg
ANN1007	2	mds14_neg
ANN1008	3	mds14_neg
ANN1009	2	mds14_neg
ANN1010	3	mds14_neg
ANN1011	3	mds14_neg
ANN1012	2	mds14_neg
ANN1013	3	mds14_neg
ANN1014	2	mds14_neg
ANN1015	3	mds14_neg
ANN1016	3	mds14_neg
ANN1017	3	mds14_neg
ANN1018	2	mds14_neg
ANN1019	3	mds14_neg
ANN1020	2	mds14_neg
ANN1021	2	mds14_neg
ANN1022	1	mds14_neg
ANN1023	2	mds14_neg
ANN1024	1	mds14_neg
ANN1025	3	mds14_neg
ANN1026	1	mds14_neg
ANN1027	3	mds14_neg
ANN1028	1	mds14_neg
ANN1029	1	mds14_neg
ANN1030	3	mds14_neg
ANN1031	3	mds14_neg
ANN1032	3	mds14_neg
ANN1033	3	mds14_neg
ANN1034	3	mds14_neg
ANN1035	3	mds14_neg
ANN1036	3	mds14_neg
ANN1037	3	mds14_neg
ANN1038	3	mds14_neg
ANN1039	3	mds14_neg
ANN1040	3	mds14_neg
ANN1041	2	mds14_neg
ANN1042	1	mds14_neg
ANN1043	1	mds14_neg
ANN1044	2	mds14_neg
ANN1045	1	mds14_neg
ANN1046	1	mds14_neg
ANN1047	2	mds14_neg
ANN1048	3	mds14_neg
ANN1049	3	mds14_neg
ANN1050	1	mds14_neg
ANN1051	2	mds14_neg
ANN1052	2	mds14_neg
ANN1053	2	mds14_neg
ANN1054	1	mds14_neg
ANN1055	1	mds14_neg
ANN1056	2	mds14_neg
ANN1057	1	mds14_neg
ANN1058	1	mds14_neg
ANN1059	1	mds14_neg
ANN1060	2	mds14_neg
ANN1061	3	mds14_neg
ANN1062	3	mds14_neg
ANN1063	3	mds14_neg
ANN1064	3	mds14_neg
ANN1065	3	mds14_neg
ANN1066	3	mds14_neg
ANN1067	3	mds14_neg
ANN1068	3	mds14_neg
ANN1069	3	mds14_neg
ANN1070	3	mds14_neg
ANN1071	3	mds14_neg
ANN1072	3	mds14_neg
ANN1073	3	mds14_neg
ANN1074	3	mds14_neg
ANN1075	3	mds14_neg
ANN1076	3	mds14_neg
ANN1077	2	mds14_neg
ANN1078	2	mds14_neg
ANN1079	1	mds14_neg
ANN1080	2	mds14_neg
ANN1081	1	mds14_neg
ANN1082	2	mds14_neg
ANN1083	2	mds14_neg
ANN1084	3	mds14_neg
ANN1085	2	mds14_neg
ANN1086	2	mds14_neg
ANN1087	2	mds14_neg
ANN1088	3	mds14_neg
ANN1089	3	mds14_neg
ANN1090	1	mds14_neg
ANN1091	1	mds14_neg
ANN1092	3	mds14_neg
ANN1093	3	mds14_neg
ANN1094	3	mds14_neg
ANN1095	3	mds14_neg
ANN1096	3	mds14_neg
ANN1097	3	mds14_neg
ANN1098	3	mds14_neg
ANN1099	3	mds14_neg
ANN1100	2	mds14_neg
ANN1101	3	mds14_neg
ANN1102	3	mds14_neg
ANN1103	2	mds14_neg
ANN1104	3	mds14_neg
ANN1105	3	mds14_neg
ANN1106	2	mds14_neg
ANN1107	3	mds14_neg
ANN1108	3	mds14_neg
ANN1109	3	mds14_neg
ANN1110	3	mds14_neg
ANN1111	2	mds14_neg
ANN1112	1	mds14_neg
ANN1113	3	mds14_neg
ANN1114	2	mds14_neg
ANN1115	3	mds14_neg
ANN1116	2	mds14_neg
ANN1117	3	mds14_neg
ANN1118	2	mds14_neg
ANN1119	3	mds14_neg
ANN1120	3	mds14_neg
ANN1121	3	mds14_neg
ANN1122	3	mds14_neg
ANN1123	3	mds14_neg
ANN1124	2	mds14_neg
ANN1125	3	mds14_neg
ANN1126	2	mds14_neg
ANN1127	2	mds14_neg
ANN1128	3	mds14_neg
ANN1129	3	mds14_neg
ANN1130	3	mds14_neg
ANN1131	2	mds14_neg
ANN1132	3	mds14_neg
ANN1133	3	mds14_neg
ANN1134	3	mds14_neg
ANN1135	1	mds14_neg
ANN1136	2	mds14_neg
ANN1137	2	mds14_neg
ANN1138	3	mds14_neg
ANN1139	3	mds14_neg
ANN1140	1	mds14_neg
ANN1141	3	mds14_neg
ANN1142	3	mds14_neg
ANN1143	2	mds14_neg
ANN1144	2	mds14_neg
ANN1145	3	mds14_neg
ANN1146	2	mds14_neg
ANN1147	3	mds14_neg
ANN1148	2	mds14_neg
ANN1149	3	mds14_neg
ANN1150	3	mds14_neg
ANN1151	3	mds14_neg
ANN1152	3	mds14_neg
ANN1153	2	mds14_neg
ANN1154	1	mds14_neg
ANN1155	3	mds14_neg
ANN1156	3	mds14_neg
ANN1157	2	mds14_neg
ANN1158	2	mds14_neg
ANN1159	2	mds14_neg
ANN1160	2	mds14_neg
ANN1161	1	mds14_neg
ANN1162	2	mds14_neg
ANN1163	1	mds14_neg
ANN1164	2	mds14_neg
ANN1165	1	mds14_neg
ANN1166	2	mds14_neg
ANN1167	1	mds14_neg
ANN1168	3	mds14_neg
ANN1169	2	mds14_neg
ANN1170	2	mds14_neg
ANN1171	3	mds14_neg
ANN1172	2	mds14_neg
ANN1173	2	mds14_neg
ANN1174	2	mds14_neg
ANN1175	1	mds14_neg
ANN1176	2	mds14_neg
ANN1177	1	mds14_neg
ANN1178	1	mds14_neg
ANN1179	1	mds14_neg
ANN1180	1	mds14_neg
ANN1181	2	mds14_neg
ANN1182	1	mds14_neg
ANN1183	1	mds14_neg
ANN1184	2	mds14_neg
ANN1185	3	mds14_neg
ANN1186	2	mds14_neg
ANN1187	3	mds14_neg
ANN1188	2	mds14_neg
ANN1189	1	mds14_neg
ANN1190	2	mds14_neg
ANN1191	1	mds14_neg
ANN1192	3	mds14_neg
ANN1193	1	mds14_neg
ANN1194	2	mds14_neg
ANN1195	2	mds14_neg
ANN1196	2	mds14_neg
ANN1197	3	mds14_neg
ANN1198	3	mds14_neg
ANN1199	1	mds14_neg
ANN1200	3	mds14_neg
ANN1201	1	mds14_neg
ANN1202	2	mds14_neg
ANN1203	3	mds14_neg
ANN1204	1	mds14_neg
ANN1205	2	mds14_neg
ANN1206	3	mds14_neg
ANN1207	1	mds14_neg
ANN1208	2	mds14_neg
ANN1209	3	mds14_neg
ANN1210	3	mds14_neg
ANN1211	3	mds14_neg
ANN1212	2	mds14_neg
ANN1213	2	mds14_neg
ANN1214	2	mds14_neg
ANN1215	2	mds14_neg
ANN1216	2	mds14_neg
ANN1217	2	mds14_neg
ANN1218	1	mds14_neg
ANN1219	3	mds14_neg
ANN1220	1	mds14_neg
ANN1221	2	mds14_neg
ANN1222	2	mds14_neg
ANN1223	1	mds14_neg
ANN1224	1	mds14_neg
ANN1225	2	mds14_neg
ANN1226	1	mds14_neg
ANN1227	2	mds14_neg
ANN1228	2	mds14_neg
ANN1229	3	mds14_neg
ANN1230	2	mds14_neg
ANN1231	1	mds14_neg
ANN1232	1	mds14_neg
ANN1233	2	mds14_neg
ANN1234	2	mds14_neg
ANN1235	2	mds14_neg
ANN1236	2	mds14_neg
ANN1237	2	mds14_neg
ANN1238	2	mds14_neg
ANN1239	2	mds14_neg
ANN1240	2	mds14_neg
ANN1241	2	mds14_neg
ANN1242	1	mds14_neg
ANN1243	1	mds14_neg
ANN1244	1	mds14_neg
ANN1245	2	mds14_neg
ANN1246	2	mds14_neg
ANN1247	2	mds14_neg
ANN1248	1	mds14_neg
